Time(s),Input(v),Output(v),Output(m)
76.3999999999999,5.000,10.000,2163.657
76.4999999999999,5.000,10.000,2167.417
76.5999999999999,5.000,10.000,2171.178
76.6999999999999,5.000,10.000,2174.938
76.7999999999999,5.000,10.000,2178.698
76.8999999999999,5.000,10.000,2182.459
76.9999999999999,5.000,10.000,2186.219
77.0999999999999,5.000,10.000,2189.980
77.1999999999999,5.000,10.000,2193.740
77.2999999999999,5.000,10.000,2197.500
77.3999999999999,5.000,10.000,2201.261
77.4999999999999,5.000,10.000,2205.021
77.5999999999999,5.000,10.000,2208.781
77.6999999999999,5.000,10.000,2212.542
77.7999999999999,5.000,10.000,2216.302
77.8999999999998,5.000,10.000,2220.063
77.9999999999998,5.000,10.000,2223.823
78.0999999999998,5.000,10.000,2227.583
78.1999999999998,5.000,10.000,2231.344
78.2999999999998,5.000,10.000,2235.104
78.3999999999998,5.000,10.000,2238.865
78.4999999999998,5.000,10.000,2242.625
78.5999999999998,5.000,10.000,2246.385
78.6999999999998,5.000,10.000,2250.146
78.7999999999998,5.000,10.000,2253.906
78.8999999999998,5.000,10.000,2257.667
78.9999999999998,5.000,10.000,2261.427
79.0999999999998,5.000,10.000,2265.188
79.1999999999998,5.000,10.000,2268.948
79.2999999999998,5.000,10.000,2272.709
79.3999999999998,5.000,10.000,2276.469
79.4999999999998,5.000,10.000,2280.229
79.5999999999998,5.000,10.000,2283.990
79.6999999999997,5.000,10.000,2287.750
79.7999999999997,5.000,10.000,2291.511
79.8999999999997,5.000,10.000,2295.271
79.9999999999997,5.000,10.000,2299.032
80.0999999999997,5.000,10.000,2302.792
80.1999999999997,5.000,10.000,2306.553
80.2999999999997,5.000,10.000,2310.313
80.3999999999997,5.000,10.000,2314.074
80.4999999999997,5.000,10.000,2317.834
80.5999999999997,5.000,10.000,2321.595
80.6999999999997,5.000,10.000,2325.355
80.7999999999997,5.000,10.000,2329.116
80.8999999999997,5.000,10.000,2332.876
80.9999999999997,5.000,10.000,2336.637
81.0999999999997,5.000,10.000,2340.397
81.1999999999997,5.000,10.000,2344.158
81.2999999999997,5.000,10.000,2347.918
81.3999999999997,5.000,10.000,2351.679
81.4999999999996,5.000,10.000,2355.440
81.5999999999996,5.000,10.000,2359.200
81.6999999999996,5.000,10.000,2362.961
81.7999999999996,5.000,10.000,2366.721
81.8999999999996,5.000,10.000,2370.482
81.9999999999996,5.000,10.000,2374.242
82.0999999999996,5.000,10.000,2378.003
82.1999999999996,5.000,10.000,2381.763
82.2999999999996,5.000,10.000,2385.524
82.3999999999996,5.000,10.000,2389.284
82.4999999999996,5.000,10.000,2393.045
82.5999999999996,5.000,10.000,2396.806
82.6999999999996,5.000,10.000,2400.566
82.7999999999996,5.000,10.000,2404.327
82.8999999999996,5.000,10.000,2408.087
82.9999999999996,5.000,10.000,2411.848
83.0999999999996,5.000,10.000,2415.608
83.1999999999995,5.000,10.000,2419.369
83.2999999999995,5.000,10.000,2423.130
83.3999999999995,5.000,10.000,2426.890
83.4999999999995,5.000,10.000,2430.651
83.5999999999995,5.000,10.000,2434.411
83.6999999999995,5.000,10.000,2438.172
83.7999999999995,5.000,10.000,2441.933
83.8999999999995,5.000,10.000,2445.693
83.9999999999995,5.000,10.000,2449.454
84.0999999999995,5.000,10.000,2453.214
84.1999999999995,5.000,10.000,2456.975
84.2999999999995,5.000,10.000,2460.736
84.3999999999995,5.000,10.000,2464.496
84.4999999999995,5.000,10.000,2468.257
84.5999999999995,5.000,10.000,2472.017
84.6999999999995,5.000,10.000,2475.778
84.7999999999995,5.000,10.000,2479.539
84.8999999999995,5.000,10.000,2483.299
84.9999999999994,5.000,10.000,2487.060
85.0999999999994,5.000,10.000,2490.821
85.1999999999994,5.000,10.000,2494.581
85.2999999999994,5.000,10.000,2498.342
85.3999999999994,5.000,10.000,2502.102
85.4999999999994,5.000,10.000,2505.863
85.5999999999994,5.000,10.000,2509.624
85.6999999999994,5.000,10.000,2513.384
85.7999999999994,5.000,10.000,2517.145
85.8999999999994,5.000,10.000,2520.906
85.9999999999994,5.000,10.000,2524.666
86.0999999999994,5.000,10.000,2528.427
86.1999999999994,5.000,10.000,2532.187
86.2999999999994,5.000,10.000,2535.948
86.3999999999994,5.000,10.000,2539.709
86.4999999999994,5.000,10.000,2543.469
86.5999999999994,5.000,10.000,2547.230
86.6999999999993,5.000,10.000,2550.991
86.7999999999993,5.000,10.000,2554.751
86.8999999999993,5.000,10.000,2558.512
86.9999999999993,5.000,10.000,2562.273
87.0999999999993,5.000,10.000,2566.033
87.1999999999993,5.000,10.000,2569.794
87.2999999999993,5.000,10.000,2573.555
87.3999999999993,5.000,10.000,2577.315
87.4999999999993,5.000,10.000,2581.076
87.5999999999993,5.000,10.000,2584.837
87.6999999999993,5.000,10.000,2588.597
87.7999999999993,5.000,10.000,2592.358
87.8999999999993,5.000,10.000,2596.119
87.9999999999993,5.000,10.000,2599.879
88.0999999999993,5.000,10.000,2603.640
88.1999999999993,5.000,10.000,2607.401
88.2999999999993,5.000,10.000,2611.161
88.3999999999993,5.000,10.000,2614.922
88.4999999999992,5.000,10.000,2618.683
88.5999999999992,5.000,10.000,2622.443
88.6999999999992,5.000,10.000,2626.204
88.7999999999992,5.000,10.000,2629.965
88.8999999999992,5.000,10.000,2633.725
88.9999999999992,5.000,10.000,2637.486
89.0999999999992,5.000,10.000,2641.247
89.1999999999992,5.000,10.000,2645.007
89.2999999999992,5.000,10.000,2648.768
89.3999999999992,5.000,10.000,2652.529
89.4999999999992,5.000,10.000,2656.289
89.5999999999992,5.000,10.000,2660.050
89.6999999999992,5.000,10.000,2663.811
89.7999999999992,5.000,10.000,2667.571
89.8999999999992,5.000,10.000,2671.332
89.9999999999992,5.000,10.000,2675.093
90.0999999999992,5.000,10.000,2678.853
90.1999999999992,5.000,10.000,2682.614
90.2999999999991,5.000,10.000,2686.375
90.3999999999991,5.000,10.000,2690.135
90.4999999999991,5.000,10.000,2693.896
90.5999999999991,5.000,10.000,2697.657
90.6999999999991,5.000,10.000,2701.418
90.7999999999991,5.000,10.000,2705.178
90.8999999999991,5.000,10.000,2708.939
90.9999999999991,5.000,10.000,2712.700
91.0999999999991,5.000,10.000,2716.460
91.1999999999991,5.000,10.000,2720.221
91.2999999999991,5.000,10.000,2723.982
91.3999999999991,5.000,10.000,2727.742
91.4999999999991,5.000,10.000,2731.503
91.5999999999991,5.000,10.000,2735.264
91.6999999999991,5.000,10.000,2739.024
91.7999999999991,5.000,10.000,2742.785
91.8999999999991,5.000,10.000,2746.546
91.999999999999,5.000,10.000,2750.307
92.099999999999,5.000,10.000,2754.067
92.199999999999,5.000,10.000,2757.828
92.299999999999,5.000,10.000,2761.589
92.399999999999,5.000,10.000,2765.349
92.499999999999,5.000,10.000,2769.110
92.599999999999,5.000,10.000,2772.871
92.699999999999,5.000,10.000,2776.631
92.799999999999,5.000,10.000,2780.392
92.899999999999,5.000,10.000,2784.153
92.999999999999,5.000,10.000,2787.914
93.099999999999,5.000,10.000,2791.674
93.199999999999,5.000,10.000,2795.435
93.299999999999,5.000,10.000,2799.196
93.399999999999,5.000,10.000,2802.956
93.499999999999,5.000,10.000,2806.717
93.599999999999,5.000,10.000,2810.478
93.699999999999,5.000,10.000,2814.239
93.7999999999989,5.000,10.000,2817.999
93.8999999999989,5.000,10.000,2821.760
93.9999999999989,5.000,10.000,2825.521
94.0999999999989,5.000,10.000,2829.281
94.1999999999989,5.000,10.000,2833.042
94.2999999999989,5.000,10.000,2836.803
94.3999999999989,5.000,10.000,2840.564
94.4999999999989,5.000,10.000,2844.324
94.5999999999989,5.000,10.000,2848.085
94.6999999999989,5.000,10.000,2851.846
94.7999999999989,5.000,10.000,2855.606
94.8999999999989,5.000,10.000,2859.367
94.9999999999989,5.000,10.000,2863.128
95.0999999999989,5.000,10.000,2866.889
95.1999999999989,5.000,10.000,2870.649
95.2999999999989,5.000,10.000,2874.410
95.3999999999989,5.000,10.000,2878.171
95.4999999999988,5.000,10.000,2881.931
95.5999999999988,5.000,10.000,2885.692
95.6999999999988,5.000,10.000,2889.453
95.7999999999988,5.000,10.000,2893.214
95.8999999999988,5.000,10.000,2896.974
95.9999999999988,5.000,10.000,2900.735
96.0999999999988,5.000,10.000,2904.496
96.1999999999988,5.000,10.000,2908.257
96.2999999999988,5.000,10.000,2912.017
96.3999999999988,5.000,10.000,2915.778
96.4999999999988,5.000,10.000,2919.539
96.5999999999988,5.000,10.000,2923.299
96.6999999999988,5.000,10.000,2927.060
96.7999999999988,5.000,10.000,2930.821
96.8999999999988,5.000,10.000,2934.582
96.9999999999988,5.000,10.000,2938.342
97.0999999999988,5.000,10.000,2942.103
97.1999999999988,5.000,10.000,2945.864
97.2999999999987,5.000,10.000,2949.624
97.3999999999987,5.000,10.000,2953.385
97.4999999999987,5.000,10.000,2957.146
97.5999999999987,5.000,10.000,2960.907
97.6999999999987,5.000,10.000,2964.667
97.7999999999987,5.000,10.000,2968.428
97.8999999999987,5.000,10.000,2972.189
97.9999999999987,5.000,10.000,2975.950
98.0999999999987,5.000,10.000,2979.710
98.1999999999987,5.000,10.000,2983.471
98.2999999999987,5.000,10.000,2987.232
98.3999999999987,5.000,10.000,2990.992
98.4999999999987,5.000,10.000,2994.753
98.5999999999987,5.000,10.000,2998.514
98.6999999999987,5.000,10.000,3002.275
98.7999999999987,5.000,10.000,3006.035
98.8999999999987,5.000,10.000,3009.796
98.9999999999986,5.000,10.000,3013.557
99.0999999999986,5.000,10.000,3017.318
99.1999999999986,5.000,10.000,3021.078
99.2999999999986,5.000,10.000,3024.839
99.3999999999986,5.000,10.000,3028.600
99.4999999999986,5.000,10.000,3032.361
99.5999999999986,5.000,10.000,3036.121
99.6999999999986,5.000,10.000,3039.882
99.7999999999986,5.000,10.000,3043.643
99.8999999999986,5.000,10.000,3047.403
99.9999999999986,5.000,10.000,3051.164
100.099999999999,5.000,10.000,3054.925
100.199999999999,5.000,10.000,3058.686
100.299999999999,5.000,10.000,3062.446
100.399999999999,5.000,10.000,3066.207
100.499999999999,5.000,10.000,3069.968
100.599999999999,5.000,10.000,3073.729
100.699999999999,5.000,10.000,3077.489
100.799999999999,5.000,10.000,3081.250
100.899999999999,5.000,10.000,3085.011
100.999999999999,5.000,10.000,3088.772
101.099999999999,5.000,10.000,3092.532
101.199999999999,5.000,10.000,3096.293
101.299999999999,5.000,10.000,3100.054
101.399999999999,5.000,10.000,3103.814
101.499999999999,5.000,10.000,3107.575
101.599999999999,5.000,10.000,3111.336
101.699999999998,5.000,10.000,3115.097
101.799999999998,5.000,10.000,3118.857
101.899999999998,5.000,10.000,3122.618
101.999999999998,5.000,10.000,3126.379
102.099999999998,5.000,10.000,3130.140
102.199999999998,5.000,10.000,3133.900
102.299999999998,5.000,10.000,3137.661
102.399999999998,5.000,10.000,3141.422
102.499999999998,5.000,10.000,3145.183
102.599999999998,5.000,10.000,3148.943
102.699999999998,5.000,10.000,3152.704
102.799999999998,5.000,10.000,3156.465
102.899999999998,5.000,10.000,3160.226
102.999999999998,5.000,10.000,3163.986
103.099999999998,5.000,10.000,3167.747
103.199999999998,5.000,10.000,3171.508
103.299999999998,5.000,10.000,3175.269
103.399999999998,5.000,10.000,3179.029
103.499999999998,5.000,10.000,3182.790
103.599999999998,5.000,10.000,3186.551
103.699999999998,5.000,10.000,3190.311
103.799999999998,5.000,10.000,3194.072
103.899999999998,5.000,10.000,3197.833
103.999999999998,5.000,10.000,3201.594
104.099999999998,5.000,10.000,3205.354
104.199999999998,5.000,10.000,3209.115
104.299999999998,5.000,10.000,3212.876
104.399999999998,5.000,10.000,3216.637
104.499999999998,5.000,10.000,3220.397
104.599999999998,5.000,10.000,3224.158
104.699999999998,5.000,10.000,3227.919
104.799999999998,5.000,10.000,3231.680
104.899999999998,5.000,10.000,3235.440
104.999999999998,5.000,10.000,3239.201
105.099999999998,5.000,10.000,3242.962
105.199999999998,5.000,10.000,3246.723
105.299999999998,5.000,10.000,3250.483
105.399999999998,5.000,10.000,3254.244
105.499999999998,5.000,10.000,3258.005
105.599999999998,5.000,10.000,3261.766
105.699999999998,5.000,10.000,3265.526
105.799999999998,5.000,10.000,3269.287
105.899999999998,5.000,10.000,3273.048
105.999999999998,5.000,10.000,3276.809
106.099999999998,5.000,10.000,3280.569
106.199999999998,5.000,10.000,3284.330
106.299999999998,5.000,10.000,3288.091
106.399999999998,5.000,10.000,3291.852
106.499999999998,5.000,10.000,3295.612
106.599999999998,5.000,10.000,3299.373
106.699999999998,5.000,10.000,3303.134
106.799999999998,5.000,10.000,3306.894
106.899999999998,5.000,10.000,3310.655
106.999999999998,5.000,10.000,3314.416
107.099999999998,5.000,10.000,3318.177
107.199999999998,5.000,10.000,3321.937
107.299999999998,5.000,10.000,3325.698
107.399999999998,5.000,10.000,3329.459
107.499999999998,5.000,10.000,3333.220
107.599999999998,5.000,10.000,3336.980
107.699999999998,5.000,10.000,3340.741
107.799999999998,5.000,10.000,3344.502
107.899999999998,5.000,10.000,3348.263
107.999999999998,5.000,10.000,3352.023
108.099999999998,5.000,10.000,3355.784
108.199999999998,5.000,10.000,3359.545
108.299999999998,5.000,10.000,3363.306
108.399999999998,5.000,10.000,3367.066
108.499999999998,5.000,10.000,3370.827
108.599999999998,5.000,10.000,3374.588
108.699999999998,5.000,10.000,3378.349
108.799999999998,5.000,10.000,3382.109
108.899999999998,5.000,10.000,3385.870
108.999999999998,5.000,10.000,3389.631
109.099999999998,5.000,10.000,3393.392
109.199999999998,5.000,10.000,3397.152
109.299999999998,5.000,10.000,3400.913
109.399999999998,5.000,10.000,3404.674
109.499999999998,5.000,10.000,3408.435
109.599999999998,5.000,10.000,3412.195
109.699999999998,5.000,10.000,3415.956
109.799999999998,5.000,10.000,3419.717
109.899999999998,5.000,10.000,3423.478
109.999999999998,5.000,10.000,3427.238
110.099999999998,5.000,10.000,3430.999
110.199999999998,5.000,10.000,3434.760
110.299999999998,5.000,10.000,3438.521
110.399999999998,5.000,10.000,3442.281
110.499999999998,5.000,10.000,3446.042
110.599999999998,5.000,10.000,3449.803
110.699999999998,5.000,10.000,3453.564
110.799999999998,5.000,10.000,3457.324
110.899999999998,5.000,10.000,3461.085
110.999999999998,5.000,10.000,3464.846
111.099999999998,5.000,10.000,3468.607
111.199999999998,5.000,10.000,3472.367
111.299999999998,5.000,10.000,3476.128
111.399999999998,5.000,10.000,3479.889
111.499999999998,5.000,10.000,3483.650
111.599999999998,5.000,10.000,3487.410
111.699999999998,5.000,10.000,3491.171
111.799999999998,5.000,10.000,3494.932
111.899999999998,5.000,10.000,3498.693
111.999999999998,5.000,10.000,3502.453
112.099999999998,5.000,10.000,3506.214
112.199999999998,5.000,10.000,3509.975
112.299999999998,5.000,10.000,3513.736
112.399999999998,5.000,10.000,3517.496
112.499999999998,5.000,10.000,3521.257
112.599999999998,5.000,10.000,3525.018
112.699999999998,5.000,10.000,3528.779
112.799999999998,5.000,10.000,3532.539
112.899999999998,5.000,10.000,3536.300
112.999999999998,5.000,10.000,3540.061
113.099999999998,5.000,10.000,3543.821
113.199999999998,5.000,10.000,3547.582
113.299999999998,5.000,10.000,3551.343
113.399999999998,5.000,10.000,3555.104
113.499999999998,5.000,10.000,3558.864
113.599999999998,5.000,10.000,3562.625
113.699999999998,5.000,10.000,3566.386
113.799999999998,5.000,10.000,3570.147
113.899999999998,5.000,10.000,3573.907
113.999999999998,5.000,10.000,3577.668
114.099999999998,5.000,10.000,3581.429
114.199999999998,5.000,10.000,3585.190
114.299999999998,5.000,10.000,3588.950
114.399999999998,5.000,10.000,3592.711
114.499999999998,5.000,10.000,3596.472
114.599999999998,5.000,10.000,3600.233
114.699999999998,5.000,10.000,3603.993
114.799999999998,5.000,10.000,3607.754
114.899999999998,5.000,10.000,3611.515
114.999999999998,5.000,10.000,3615.276
115.099999999998,5.000,10.000,3619.036
115.199999999998,5.000,10.000,3622.797
115.299999999998,5.000,10.000,3626.558
115.399999999998,5.000,10.000,3630.319
115.499999999998,5.000,10.000,3634.079
115.599999999998,5.000,10.000,3637.840
115.699999999998,5.000,10.000,3641.601
115.799999999998,5.000,10.000,3645.362
115.899999999998,5.000,10.000,3649.122
115.999999999998,5.000,10.000,3652.883
116.099999999998,5.000,10.000,3656.644
116.199999999998,5.000,10.000,3660.405
116.299999999998,5.000,10.000,3664.165
116.399999999998,5.000,10.000,3667.926
116.499999999998,5.000,10.000,3671.687
116.599999999998,5.000,10.000,3675.448
116.699999999998,5.000,10.000,3679.208
116.799999999998,5.000,10.000,3682.969
116.899999999998,5.000,10.000,3686.730
116.999999999998,5.000,10.000,3690.491
117.099999999998,5.000,10.000,3694.251
117.199999999998,5.000,10.000,3698.012
117.299999999998,5.000,10.000,3701.773
117.399999999998,5.000,10.000,3705.534
117.499999999998,5.000,10.000,3709.294
117.599999999998,5.000,10.000,3713.055
117.699999999998,5.000,10.000,3716.816
117.799999999998,5.000,10.000,3720.577
117.899999999998,5.000,10.000,3724.337
117.999999999998,5.000,10.000,3728.098
118.099999999998,5.000,10.000,3731.859
118.199999999998,5.000,10.000,3735.620
118.299999999998,5.000,10.000,3739.380
118.399999999998,5.000,10.000,3743.141
118.499999999998,5.000,10.000,3746.902
118.599999999998,5.000,10.000,3750.663
118.699999999998,5.000,10.000,3754.423
118.799999999998,5.000,10.000,3758.184
118.899999999998,5.000,10.000,3761.945
118.999999999998,5.000,10.000,3765.706
119.099999999998,5.000,10.000,3769.466
119.199999999998,5.000,10.000,3773.227
119.299999999997,5.000,10.000,3776.988
119.399999999997,5.000,10.000,3780.749
119.499999999997,5.000,10.000,3784.509
119.599999999997,5.000,10.000,3788.270
119.699999999997,5.000,10.000,3792.031
119.799999999997,5.000,10.000,3795.792
119.899999999997,5.000,10.000,3799.552
119.999999999997,5.000,10.000,3803.313
120.099999999997,5.000,10.000,3807.074
120.199999999997,5.000,10.000,3810.835
120.299999999997,5.000,10.000,3814.595
120.399999999997,5.000,10.000,3818.356
120.499999999997,5.000,10.000,3822.117
120.599999999997,5.000,10.000,3825.878
120.699999999997,5.000,10.000,3829.638
120.799999999997,5.000,10.000,3833.399
120.899999999997,5.000,10.000,3837.160
120.999999999997,5.000,10.000,3840.921
121.099999999997,5.000,10.000,3844.681
121.199999999997,5.000,10.000,3848.442
121.299999999997,5.000,10.000,3852.203
121.399999999997,5.000,10.000,3855.964
121.499999999997,5.000,10.000,3859.724
121.599999999997,5.000,10.000,3863.485
121.699999999997,5.000,10.000,3867.246
121.799999999997,5.000,10.000,3871.007
121.899999999997,5.000,10.000,3874.767
121.999999999997,5.000,10.000,3878.528
122.099999999997,5.000,10.000,3882.289
122.199999999997,5.000,10.000,3886.050
122.299999999997,5.000,10.000,3889.810
122.399999999997,5.000,10.000,3893.571
122.499999999997,5.000,10.000,3897.332
122.599999999997,5.000,10.000,3901.093
122.699999999997,5.000,10.000,3904.853
122.799999999997,5.000,10.000,3908.614
122.899999999997,5.000,10.000,3912.375
122.999999999997,5.000,10.000,3916.136
123.099999999997,5.000,10.000,3919.896
123.199999999997,5.000,10.000,3923.657
123.299999999997,5.000,10.000,3927.418
123.399999999997,5.000,10.000,3931.179
123.499999999997,5.000,10.000,3934.939
123.599999999997,5.000,10.000,3938.700
123.699999999997,5.000,10.000,3942.461
123.799999999997,5.000,10.000,3946.222
123.899999999997,5.000,10.000,3949.982
123.999999999997,5.000,10.000,3953.743
124.099999999997,5.000,10.000,3957.504
124.199999999997,5.000,10.000,3961.265
124.299999999997,5.000,10.000,3965.025
124.399999999997,5.000,10.000,3968.786
124.499999999997,5.000,10.000,3972.547
124.599999999997,5.000,10.000,3976.308
124.699999999997,5.000,10.000,3980.068
124.799999999997,5.000,10.000,3983.829
124.899999999997,5.000,10.000,3987.590
124.999999999997,5.000,10.000,3991.351
125.099999999997,5.000,10.000,3995.111
125.199999999997,5.000,10.000,3998.872
125.299999999997,5.000,10.000,4002.633
125.399999999997,5.000,10.000,4006.394
125.499999999997,5.000,10.000,4010.154
125.599999999997,5.000,10.000,4013.915
125.699999999997,5.000,10.000,4017.676
125.799999999997,5.000,10.000,4021.437
125.899999999997,5.000,10.000,4025.197
125.999999999997,5.000,10.000,4028.958
126.099999999997,5.000,10.000,4032.719
126.199999999997,5.000,10.000,4036.480
126.299999999997,5.000,10.000,4040.240
126.399999999997,5.000,10.000,4044.001
126.499999999997,5.000,10.000,4047.762
126.599999999997,5.000,10.000,4051.523
126.699999999997,5.000,10.000,4055.283
126.799999999997,5.000,10.000,4059.044
126.899999999997,5.000,10.000,4062.805
126.999999999997,5.000,10.000,4066.566
127.099999999997,5.000,10.000,4070.326
127.199999999997,5.000,10.000,4074.087
127.299999999997,5.000,10.000,4077.848
127.399999999997,5.000,10.000,4081.609
127.499999999997,5.000,10.000,4085.369
127.599999999997,5.000,10.000,4089.130
127.699999999997,5.000,10.000,4092.891
127.799999999997,5.000,10.000,4096.652
127.899999999997,5.000,10.000,4100.412
127.999999999997,5.000,10.000,4104.173
128.099999999997,5.000,10.000,4107.934
128.199999999997,5.000,10.000,4111.695
128.299999999997,5.000,10.000,4115.455
128.399999999997,5.000,10.000,4119.216
128.499999999997,5.000,10.000,4122.977
128.599999999997,5.000,10.000,4126.738
128.699999999997,5.000,10.000,4130.498
128.799999999997,5.000,10.000,4134.259
128.899999999997,5.000,10.000,4138.020
128.999999999997,5.000,10.000,4141.781
129.099999999997,5.000,10.000,4145.541
129.199999999997,5.000,10.000,4149.302
129.299999999997,5.000,10.000,4153.063
129.399999999997,5.000,10.000,4156.824
129.499999999997,5.000,10.000,4160.584
129.599999999997,5.000,10.000,4164.345
129.699999999997,5.000,10.000,4168.106
129.799999999997,5.000,10.000,4171.867
129.899999999997,5.000,10.000,4175.627
129.999999999997,5.000,10.000,4179.388
130.099999999997,5.000,10.000,4183.149
130.199999999997,5.000,10.000,4186.910
130.299999999997,5.000,10.000,4190.670
130.399999999997,5.000,10.000,4194.431
130.499999999997,5.000,10.000,4198.192
130.599999999997,5.000,10.000,4201.953
130.699999999997,5.000,10.000,4205.713
130.799999999997,5.000,10.000,4209.474
130.899999999997,5.000,10.000,4213.235
130.999999999997,5.000,10.000,4216.996
131.099999999997,5.000,10.000,4220.756
131.199999999997,5.000,10.000,4224.517
131.299999999997,5.000,10.000,4228.278
131.399999999997,5.000,10.000,4232.039
131.499999999997,5.000,10.000,4235.799
131.599999999997,5.000,10.000,4239.560
131.699999999997,5.000,10.000,4243.321
131.799999999997,5.000,10.000,4247.082
131.899999999997,5.000,10.000,4250.842
131.999999999997,5.000,10.000,4254.603
132.099999999997,5.000,10.000,4258.364
132.199999999997,5.000,10.000,4262.125
132.299999999997,5.000,10.000,4265.885
132.399999999997,5.000,10.000,4269.646
132.499999999997,5.000,10.000,4273.407
132.599999999997,5.000,10.000,4277.168
132.699999999997,5.000,10.000,4280.928
132.799999999997,5.000,10.000,4284.689
132.899999999997,5.000,10.000,4288.450
132.999999999997,5.000,10.000,4292.211
133.099999999997,5.000,10.000,4295.971
133.199999999997,5.000,10.000,4299.732
133.299999999997,5.000,10.000,4303.493
133.399999999997,5.000,10.000,4307.254
133.499999999997,5.000,10.000,4311.014
133.599999999997,5.000,10.000,4314.775
133.699999999997,5.000,10.000,4318.536
133.799999999997,5.000,10.000,4322.297
133.899999999997,5.000,10.000,4326.057
133.999999999997,5.000,10.000,4329.818
134.099999999997,5.000,10.000,4333.579
134.199999999997,5.000,10.000,4337.340
134.299999999997,5.000,10.000,4341.100
134.399999999997,5.000,10.000,4344.861
134.499999999997,5.000,10.000,4348.622
134.599999999997,5.000,10.000,4352.383
134.699999999997,5.000,10.000,4356.143
134.799999999997,5.000,10.000,4359.904
134.899999999997,5.000,10.000,4363.665
134.999999999997,5.000,10.000,4367.426
135.099999999997,5.000,10.000,4371.186
135.199999999997,5.000,10.000,4374.947
135.299999999997,5.000,10.000,4378.708
135.399999999997,5.000,10.000,4382.469
135.499999999997,5.000,10.000,4386.229
135.599999999997,5.000,10.000,4389.990
135.699999999997,5.000,10.000,4393.751
135.799999999997,5.000,10.000,4397.512
135.899999999997,5.000,10.000,4401.272
135.999999999997,5.000,10.000,4405.033
136.099999999997,5.000,10.000,4408.794
136.199999999997,5.000,10.000,4412.555
136.299999999997,5.000,10.000,4416.315
136.399999999997,5.000,10.000,4420.076
136.499999999997,5.000,10.000,4423.837
136.599999999997,5.000,10.000,4427.598
136.699999999997,5.000,10.000,4431.358
136.799999999997,5.000,10.000,4435.119
136.899999999997,5.000,10.000,4438.880
136.999999999997,5.000,10.000,4442.641
137.099999999996,5.000,10.000,4446.401
137.199999999996,5.000,10.000,4450.162
137.299999999996,5.000,10.000,4453.923
137.399999999996,5.000,10.000,4457.684
137.499999999996,5.000,10.000,4461.444
137.599999999996,5.000,10.000,4465.205
137.699999999996,5.000,10.000,4468.966
137.799999999996,5.000,10.000,4472.727
137.899999999996,5.000,10.000,4476.487
137.999999999996,5.000,10.000,4480.248
138.099999999996,5.000,10.000,4484.009
138.199999999996,5.000,10.000,4487.770
138.299999999996,5.000,10.000,4491.530
138.399999999996,5.000,10.000,4495.291
138.499999999996,5.000,10.000,4499.052
138.599999999996,5.000,10.000,4502.813
138.699999999996,5.000,10.000,4506.573
138.799999999996,5.000,10.000,4510.334
138.899999999996,5.000,10.000,4514.095
138.999999999996,5.000,10.000,4517.856
139.099999999996,5.000,10.000,4521.616
139.199999999996,5.000,10.000,4525.377
139.299999999996,5.000,10.000,4529.138
139.399999999996,5.000,10.000,4532.899
139.499999999996,5.000,10.000,4536.659
139.599999999996,5.000,10.000,4540.420
139.699999999996,5.000,10.000,4544.181
139.799999999996,5.000,10.000,4547.942
139.899999999996,5.000,10.000,4551.702
139.999999999996,5.000,10.000,4555.463
140.099999999996,5.000,10.000,4559.224
140.199999999996,5.000,10.000,4562.985
140.299999999996,5.000,10.000,4566.745
140.399999999996,5.000,10.000,4570.506
140.499999999996,5.000,10.000,4574.267
140.599999999996,5.000,10.000,4578.028
140.699999999996,5.000,10.000,4581.788
140.799999999996,5.000,10.000,4585.549
140.899999999996,5.000,10.000,4589.310
140.999999999996,5.000,10.000,4593.071
141.099999999996,5.000,10.000,4596.831
141.199999999996,5.000,10.000,4600.592
141.299999999996,5.000,10.000,4604.353
141.399999999996,5.000,10.000,4608.114
141.499999999996,5.000,10.000,4611.874
141.599999999996,5.000,10.000,4615.635
141.699999999996,5.000,10.000,4619.396
141.799999999996,5.000,10.000,4623.157
141.899999999996,5.000,10.000,4626.917
141.999999999996,5.000,10.000,4630.678
142.099999999996,5.000,10.000,4634.439
142.199999999996,5.000,10.000,4638.200
142.299999999996,5.000,10.000,4641.960
142.399999999996,5.000,10.000,4645.721
142.499999999996,5.000,10.000,4649.482
142.599999999996,5.000,10.000,4653.243
142.699999999996,5.000,10.000,4657.003
142.799999999996,5.000,10.000,4660.764
142.899999999996,5.000,10.000,4664.525
142.999999999996,5.000,10.000,4668.286
143.099999999996,5.000,10.000,4672.046
143.199999999996,5.000,10.000,4675.807
143.299999999996,5.000,10.000,4679.568
143.399999999996,5.000,10.000,4683.329
143.499999999996,5.000,10.000,4687.089
143.599999999996,5.000,10.000,4690.850
143.699999999996,5.000,10.000,4694.611
143.799999999996,5.000,10.000,4698.372
143.899999999996,5.000,10.000,4702.132
143.999999999996,5.000,10.000,4705.893
144.099999999996,5.000,10.000,4709.654
144.199999999996,5.000,10.000,4713.415
144.299999999996,5.000,10.000,4717.175
144.399999999996,5.000,10.000,4720.936
144.499999999996,5.000,10.000,4724.697
144.599999999996,5.000,10.000,4728.458
144.699999999996,5.000,10.000,4732.218
144.799999999996,5.000,10.000,4735.979
144.899999999996,5.000,10.000,4739.740
144.999999999996,5.000,10.000,4743.501
145.099999999996,5.000,10.000,4747.261
