Time(s),Input(v),Output(v),Output(m)
142.499999999996,5.000,10.000,4812.870
142.599999999996,5.000,10.000,4816.630
142.699999999996,5.000,10.000,4820.391
142.799999999996,5.000,10.000,4824.152
142.899999999996,5.000,10.000,4827.913
142.999999999996,5.000,10.000,4831.673
143.099999999996,5.000,10.000,4835.434
143.199999999996,5.000,10.000,4839.195
143.299999999996,5.000,10.000,4842.956
143.399999999996,5.000,10.000,4846.716
143.499999999996,5.000,10.000,4850.477
143.599999999996,5.000,10.000,4854.238
143.699999999996,5.000,10.000,4857.999
143.799999999996,5.000,10.000,4861.759
143.899999999996,5.000,10.000,4865.520
143.999999999996,5.000,10.000,4869.281
144.099999999996,5.000,10.000,4873.042
144.199999999996,5.000,10.000,4876.802
144.299999999996,5.000,10.000,4880.563
144.399999999996,5.000,10.000,4884.324
144.499999999996,5.000,10.000,4888.085
144.599999999996,5.000,10.000,4891.845
144.699999999996,5.000,10.000,4895.606
144.799999999996,5.000,10.000,4899.367
144.899999999996,5.000,10.000,4903.128
144.999999999996,5.000,10.000,4906.888
145.099999999996,5.000,10.000,4910.649
145.199999999996,5.000,10.000,4914.410
145.299999999996,5.000,10.000,4918.171
145.399999999996,5.000,10.000,4921.931
145.499999999996,5.000,10.000,4925.692
145.599999999996,5.000,10.000,4929.453
145.699999999996,5.000,10.000,4933.214
145.799999999996,5.000,10.000,4936.974
145.899999999996,5.000,10.000,4940.735
145.999999999996,5.000,10.000,4944.496
146.099999999996,5.000,10.000,4948.257
146.199999999996,5.000,10.000,4952.017
146.299999999996,5.000,10.000,4955.778
146.399999999996,5.000,10.000,4959.539
146.499999999996,5.000,10.000,4963.300
146.599999999996,5.000,10.000,4967.060
146.699999999996,5.000,10.000,4970.821
146.799999999996,5.000,10.000,4974.582
146.899999999996,5.000,10.000,4978.343
146.999999999996,5.000,10.000,4982.103
147.099999999996,5.000,10.000,4985.864
147.199999999996,5.000,10.000,4989.625
147.299999999996,5.000,10.000,4993.386
147.399999999996,5.000,10.000,4997.146
147.499999999996,5.000,10.000,5000.907
147.599999999996,5.000,10.000,5004.668
147.699999999996,5.000,10.000,5008.429
147.799999999996,5.000,10.000,5012.189
147.899999999996,5.000,10.000,5015.950
147.999999999996,5.000,10.000,5019.711
148.099999999996,5.000,10.000,5023.472
148.199999999996,5.000,10.000,5027.232
148.299999999996,5.000,10.000,5030.993
148.399999999996,5.000,10.000,5034.754
148.499999999996,5.000,10.000,5038.515
148.599999999996,5.000,10.000,5042.275
148.699999999996,5.000,10.000,5046.036
148.799999999996,5.000,10.000,5049.797
148.899999999996,5.000,10.000,5053.558
148.999999999996,5.000,10.000,5057.318
149.099999999996,5.000,10.000,5061.079
149.199999999996,5.000,10.000,5064.840
149.299999999996,5.000,10.000,5068.601
149.399999999996,5.000,10.000,5072.361
149.499999999996,5.000,10.000,5076.122
149.599999999996,5.000,10.000,5079.883
149.699999999996,5.000,10.000,5083.644
149.799999999996,5.000,10.000,5087.404
149.899999999996,5.000,10.000,5091.165
149.999999999996,5.000,10.000,5094.926
150.099999999996,5.000,10.000,5098.687
150.199999999996,5.000,10.000,5102.447
150.299999999996,5.000,10.000,5106.208
150.399999999996,5.000,10.000,5109.969
150.499999999996,5.000,10.000,5113.730
150.599999999996,5.000,10.000,5117.490
150.699999999996,5.000,10.000,5121.251
150.799999999996,5.000,10.000,5125.012
150.899999999996,5.000,10.000,5128.773
150.999999999996,5.000,10.000,5132.533
151.099999999996,5.000,10.000,5136.294
151.199999999996,5.000,10.000,5140.055
151.299999999996,5.000,10.000,5143.816
151.399999999996,5.000,10.000,5147.576
151.499999999996,5.000,10.000,5151.337
151.599999999996,5.000,10.000,5155.098
151.699999999996,5.000,10.000,5158.859
151.799999999996,5.000,10.000,5162.619
151.899999999996,5.000,10.000,5166.380
151.999999999996,5.000,10.000,5170.141
152.099999999996,5.000,10.000,5173.902
152.199999999996,5.000,10.000,5177.662
152.299999999996,5.000,10.000,5181.423
152.399999999996,5.000,10.000,5185.184
152.499999999996,5.000,10.000,5188.945
152.599999999996,5.000,10.000,5192.705
152.699999999996,5.000,10.000,5196.466
152.799999999996,5.000,10.000,5200.227
152.899999999996,5.000,10.000,5203.988
152.999999999996,5.000,10.000,5207.748
153.099999999996,5.000,10.000,5211.509
153.199999999996,5.000,10.000,5215.270
153.299999999996,5.000,10.000,5219.031
153.399999999996,5.000,10.000,5222.791
153.499999999996,5.000,10.000,5226.552
153.599999999996,5.000,10.000,5230.313
153.699999999996,5.000,10.000,5234.074
153.799999999996,5.000,10.000,5237.834
153.899999999996,5.000,10.000,5241.595
153.999999999996,5.000,10.000,5245.356
154.099999999996,5.000,10.000,5249.117
154.199999999996,5.000,10.000,5252.877
154.299999999996,5.000,10.000,5256.638
154.399999999996,5.000,10.000,5260.399
154.499999999996,5.000,10.000,5264.160
154.599999999996,5.000,10.000,5267.920
154.699999999995,5.000,10.000,5271.681
154.799999999995,5.000,10.000,5275.442
154.899999999995,5.000,10.000,5279.203
154.999999999995,5.000,10.000,5282.963
155.099999999995,5.000,10.000,5286.724
155.199999999995,5.000,10.000,5290.485
155.299999999995,5.000,10.000,5294.246
155.399999999995,5.000,10.000,5298.006
155.499999999995,5.000,10.000,5301.767
155.599999999995,5.000,10.000,5305.528
155.699999999995,5.000,10.000,5309.289
155.799999999995,5.000,10.000,5313.049
155.899999999995,5.000,10.000,5316.810
155.999999999995,5.000,10.000,5320.571
156.099999999995,5.000,10.000,5324.332
156.199999999995,5.000,10.000,5328.092
156.299999999995,5.000,10.000,5331.853
156.399999999995,5.000,10.000,5335.614
156.499999999995,5.000,10.000,5339.375
156.599999999995,5.000,10.000,5343.135
156.699999999995,5.000,10.000,5346.896
156.799999999995,5.000,10.000,5350.657
156.899999999995,5.000,10.000,5354.418
156.999999999995,5.000,10.000,5358.178
157.099999999995,5.000,10.000,5361.939
157.199999999995,5.000,10.000,5365.700
157.299999999995,5.000,10.000,5369.461
157.399999999995,5.000,10.000,5373.221
157.499999999995,5.000,10.000,5376.982
157.599999999995,5.000,10.000,5380.743
157.699999999995,5.000,10.000,5384.504
157.799999999995,5.000,10.000,5388.264
157.899999999995,5.000,10.000,5392.025
157.999999999995,5.000,10.000,5395.786
158.099999999995,5.000,10.000,5399.547
158.199999999995,5.000,10.000,5403.307
158.299999999995,5.000,10.000,5407.068
158.399999999995,5.000,10.000,5410.829
158.499999999995,5.000,10.000,5414.590
158.599999999995,5.000,10.000,5418.350
158.699999999995,5.000,10.000,5422.111
158.799999999995,5.000,10.000,5425.872
158.899999999995,5.000,10.000,5429.633
158.999999999995,5.000,10.000,5433.393
159.099999999995,5.000,10.000,5437.154
159.199999999995,5.000,10.000,5440.915
159.299999999995,5.000,10.000,5444.676
159.399999999995,5.000,10.000,5448.436
159.499999999995,5.000,10.000,5452.197
159.599999999995,5.000,10.000,5455.958
159.699999999995,5.000,10.000,5459.719
159.799999999995,5.000,10.000,5463.479
159.899999999995,5.000,10.000,5467.240
159.999999999995,5.000,10.000,5471.001
160.099999999995,5.000,10.000,5474.762
160.199999999995,5.000,10.000,5478.522
160.299999999995,5.000,10.000,5482.283
160.399999999995,5.000,10.000,5486.044
160.499999999995,5.000,10.000,5489.805
160.599999999995,5.000,10.000,5493.565
160.699999999995,5.000,10.000,5497.326
160.799999999995,5.000,10.000,5501.087
160.899999999995,5.000,10.000,5504.848
160.999999999995,5.000,10.000,5508.608
161.099999999995,5.000,10.000,5512.369
161.199999999995,5.000,10.000,5516.130
161.299999999995,5.000,10.000,5519.891
161.399999999995,5.000,10.000,5523.651
161.499999999995,5.000,10.000,5527.412
161.599999999995,5.000,10.000,5531.173
161.699999999995,5.000,10.000,5534.934
161.799999999995,5.000,10.000,5538.694
161.899999999995,5.000,10.000,5542.455
161.999999999995,5.000,10.000,5546.216
162.099999999995,5.000,10.000,5549.977
162.199999999995,5.000,10.000,5553.737
162.299999999995,5.000,10.000,5557.498
162.399999999995,5.000,10.000,5561.259
162.499999999995,5.000,10.000,5565.020
162.599999999995,5.000,10.000,5568.780
162.699999999995,5.000,10.000,5572.541
162.799999999995,5.000,10.000,5576.302
162.899999999995,5.000,10.000,5580.063
162.999999999995,5.000,10.000,5583.823
163.099999999995,5.000,10.000,5587.584
163.199999999995,5.000,10.000,5591.345
163.299999999995,5.000,10.000,5595.106
163.399999999995,5.000,10.000,5598.866
163.499999999995,5.000,10.000,5602.627
163.599999999995,5.000,10.000,5606.388
163.699999999995,5.000,10.000,5610.149
163.799999999995,5.000,10.000,5613.909
163.899999999995,5.000,10.000,5617.670
163.999999999995,5.000,10.000,5621.431
164.099999999995,5.000,10.000,5625.192
164.199999999995,5.000,10.000,5628.952
164.299999999995,5.000,10.000,5632.713
164.399999999995,5.000,10.000,5636.474
164.499999999995,5.000,10.000,5640.235
164.599999999995,5.000,10.000,5643.995
164.699999999995,5.000,10.000,5647.756
164.799999999995,5.000,10.000,5651.517
164.899999999995,5.000,10.000,5655.278
164.999999999995,5.000,10.000,5659.038
165.099999999995,5.000,10.000,5662.799
165.199999999995,5.000,10.000,5666.560
165.299999999995,5.000,10.000,5670.321
165.399999999995,5.000,10.000,5674.081
165.499999999995,5.000,10.000,5677.842
165.599999999995,5.000,10.000,5681.603
165.699999999995,5.000,10.000,5685.364
165.799999999995,5.000,10.000,5689.124
165.899999999995,5.000,10.000,5692.885
165.999999999995,5.000,10.000,5696.646
166.099999999995,5.000,10.000,5700.407
166.199999999995,5.000,10.000,5704.167
166.299999999995,5.000,10.000,5707.928
166.399999999995,5.000,10.000,5711.689
166.499999999995,5.000,10.000,5715.450
166.599999999995,5.000,10.000,5719.210
166.699999999995,5.000,10.000,5722.971
166.799999999995,5.000,10.000,5726.732
166.899999999995,5.000,10.000,5730.493
166.999999999995,5.000,10.000,5734.253
167.099999999995,5.000,10.000,5738.014
167.199999999995,5.000,10.000,5741.775
167.299999999995,5.000,10.000,5745.536
167.399999999995,5.000,10.000,5749.296
167.499999999995,5.000,10.000,5753.057
167.599999999995,5.000,10.000,5756.818
167.699999999995,5.000,10.000,5760.579
167.799999999995,5.000,10.000,5764.339
167.899999999995,5.000,10.000,5768.100
167.999999999995,5.000,10.000,5771.861
168.099999999995,5.000,10.000,5775.622
168.199999999995,5.000,10.000,5779.382
168.299999999995,5.000,10.000,5783.143
168.399999999995,5.000,10.000,5786.904
168.499999999995,5.000,10.000,5790.665
168.599999999995,5.000,10.000,5794.425
168.699999999995,5.000,10.000,5798.186
168.799999999995,5.000,10.000,5801.947
168.899999999995,5.000,10.000,5805.708
168.999999999995,5.000,10.000,5809.468
169.099999999995,5.000,10.000,5813.229
169.199999999995,5.000,10.000,5816.990
169.299999999995,5.000,10.000,5820.751
169.399999999995,5.000,10.000,5824.511
169.499999999995,5.000,10.000,5828.272
169.599999999995,5.000,10.000,5832.033
169.699999999995,5.000,10.000,5835.794
169.799999999995,5.000,10.000,5839.554
169.899999999995,5.000,10.000,5843.315
169.999999999995,5.000,10.000,5847.076
170.099999999995,5.000,10.000,5850.837
170.199999999995,5.000,10.000,5854.597
170.299999999995,5.000,10.000,5858.358
170.399999999995,5.000,10.000,5862.119
170.499999999995,5.000,10.000,5865.880
170.599999999995,5.000,10.000,5869.640
170.699999999995,5.000,10.000,5873.401
170.799999999995,5.000,10.000,5877.162
170.899999999995,5.000,10.000,5880.923
170.999999999995,5.000,10.000,5884.683
171.099999999995,5.000,10.000,5888.444
171.199999999995,5.000,10.000,5892.205
171.299999999995,5.000,10.000,5895.966
171.399999999995,5.000,10.000,5899.726
171.499999999995,5.000,10.000,5903.487
171.599999999995,5.000,10.000,5907.248
171.699999999995,5.000,10.000,5911.009
171.799999999995,5.000,10.000,5914.769
171.899999999995,5.000,10.000,5918.530
171.999999999995,5.000,10.000,5922.291
172.099999999995,5.000,10.000,5926.052
172.199999999995,5.000,10.000,5929.812
172.299999999994,5.000,10.000,5933.573
172.399999999994,5.000,10.000,5937.334
172.499999999994,5.000,10.000,5941.095
172.599999999994,5.000,10.000,5944.855
172.699999999994,5.000,10.000,5948.616
172.799999999994,5.000,10.000,5952.377
172.899999999994,5.000,10.000,5956.138
172.999999999994,5.000,10.000,5959.898
173.099999999994,5.000,10.000,5963.659
173.199999999994,5.000,10.000,5967.420
173.299999999994,5.000,10.000,5971.181
173.399999999994,5.000,10.000,5974.941
173.499999999994,5.000,10.000,5978.702
173.599999999994,5.000,10.000,5982.463
173.699999999994,5.000,10.000,5986.224
173.799999999994,5.000,10.000,5989.984
173.899999999994,5.000,10.000,5993.745
173.999999999994,5.000,10.000,5997.506
174.099999999994,5.000,10.000,6001.267
174.199999999994,5.000,10.000,6005.027
174.299999999994,5.000,10.000,6008.788
174.399999999994,5.000,10.000,6012.549
174.499999999994,5.000,10.000,6016.310
174.599999999994,5.000,10.000,6020.070
174.699999999994,5.000,10.000,6023.831
174.799999999994,5.000,10.000,6027.592
174.899999999994,5.000,10.000,6031.353
174.999999999994,5.000,10.000,6035.113
175.099999999994,5.000,10.000,6038.874
175.199999999994,5.000,10.000,6042.635
175.299999999994,5.000,10.000,6046.396
175.399999999994,5.000,10.000,6050.156
175.499999999994,5.000,10.000,6053.917
175.599999999994,5.000,10.000,6057.678
175.699999999994,5.000,10.000,6061.439
175.799999999994,5.000,10.000,6065.199
175.899999999994,5.000,10.000,6068.960
175.999999999994,5.000,10.000,6072.721
176.099999999994,5.000,10.000,6076.482
176.199999999994,5.000,10.000,6080.242
176.299999999994,5.000,10.000,6084.003
176.399999999994,5.000,10.000,6087.764
176.499999999994,5.000,10.000,6091.525
176.599999999994,5.000,10.000,6095.285
176.699999999994,5.000,10.000,6099.046
176.799999999994,5.000,10.000,6102.807
176.899999999994,5.000,10.000,6106.568
176.999999999994,5.000,10.000,6110.328
177.099999999994,5.000,10.000,6114.089
177.199999999994,5.000,10.000,6117.850
177.299999999994,5.000,10.000,6121.611
177.399999999994,5.000,10.000,6125.371
177.499999999994,5.000,10.000,6129.132
177.599999999994,5.000,10.000,6132.893
177.699999999994,5.000,10.000,6136.654
177.799999999994,5.000,10.000,6140.414
177.899999999994,5.000,10.000,6144.175
177.999999999994,5.000,10.000,6147.936
178.099999999994,5.000,10.000,6151.697
178.199999999994,5.000,10.000,6155.457
178.299999999994,5.000,10.000,6159.218
178.399999999994,5.000,10.000,6162.979
178.499999999994,5.000,10.000,6166.740
178.599999999994,5.000,10.000,6170.500
178.699999999994,5.000,10.000,6174.261
178.799999999994,5.000,10.000,6178.022
178.899999999994,5.000,10.000,6181.783
178.999999999994,5.000,10.000,6185.543
179.099999999994,5.000,10.000,6189.304
179.199999999994,5.000,10.000,6193.065
179.299999999994,5.000,10.000,6196.826
179.399999999994,5.000,10.000,6200.586
179.499999999994,5.000,10.000,6204.347
179.599999999994,5.000,10.000,6208.108
179.699999999994,5.000,10.000,6211.869
179.799999999994,5.000,10.000,6215.629
179.899999999994,5.000,10.000,6219.390
179.999999999994,5.000,10.000,6223.151
180.099999999994,5.000,10.000,6226.912
180.199999999994,5.000,10.000,6230.672
180.299999999994,5.000,10.000,6234.433
180.399999999994,5.000,10.000,6238.194
180.499999999994,5.000,10.000,6241.955
180.599999999994,5.000,10.000,6245.715
180.699999999994,5.000,10.000,6249.476
180.799999999994,5.000,10.000,6253.237
180.899999999994,5.000,10.000,6256.998
180.999999999994,5.000,10.000,6260.758
181.099999999994,5.000,10.000,6264.519
181.199999999994,5.000,10.000,6268.280
181.299999999994,5.000,10.000,6272.041
181.399999999994,5.000,10.000,6275.801
181.499999999994,5.000,10.000,6279.562
181.599999999994,5.000,10.000,6283.323
181.699999999994,5.000,10.000,6287.084
181.799999999994,5.000,10.000,6290.844
181.899999999994,5.000,10.000,6294.605
181.999999999994,5.000,10.000,6298.366
182.099999999994,5.000,10.000,6302.127
182.199999999994,5.000,10.000,6305.887
182.299999999994,5.000,10.000,6309.648
182.399999999994,5.000,10.000,6313.409
182.499999999994,5.000,10.000,6317.170
182.599999999994,5.000,10.000,6320.930
182.699999999994,5.000,10.000,6324.691
182.799999999994,5.000,10.000,6328.452
182.899999999994,5.000,10.000,6332.213
182.999999999994,5.000,10.000,6335.973
183.099999999994,5.000,10.000,6339.734
183.199999999994,5.000,10.000,6343.495
183.299999999994,5.000,10.000,6347.256
183.399999999994,5.000,10.000,6351.016
183.499999999994,5.000,10.000,6354.777
183.599999999994,5.000,10.000,6358.538
183.699999999994,5.000,10.000,6362.299
183.799999999994,5.000,10.000,6366.059
183.899999999994,5.000,10.000,6369.820
183.999999999994,5.000,10.000,6373.581
184.099999999994,5.000,10.000,6377.342
184.199999999994,5.000,10.000,6381.102
184.299999999994,5.000,10.000,6384.863
184.399999999994,5.000,10.000,6388.624
184.499999999994,5.000,10.000,6392.385
184.599999999994,5.000,10.000,6396.145
184.699999999994,5.000,10.000,6399.906
184.799999999994,5.000,10.000,6403.667
184.899999999994,5.000,10.000,6407.428
184.999999999994,5.000,10.000,6411.188
185.099999999994,5.000,10.000,6414.949
185.199999999994,5.000,10.000,6418.710
185.299999999994,5.000,10.000,6422.471
185.399999999994,5.000,10.000,6426.231
185.499999999994,5.000,10.000,6429.992
185.599999999994,5.000,10.000,6433.753
185.699999999994,5.000,10.000,6437.514
185.799999999994,5.000,10.000,6441.274
185.899999999994,5.000,10.000,6445.035
185.999999999994,5.000,10.000,6448.796
186.099999999994,5.000,10.000,6452.557
186.199999999994,5.000,10.000,6456.317
186.299999999994,5.000,10.000,6460.078
186.399999999994,5.000,10.000,6463.839
186.499999999994,5.000,10.000,6467.600
186.599999999994,5.000,10.000,6471.360
186.699999999994,5.000,10.000,6475.121
186.799999999994,5.000,10.000,6478.882
186.899999999994,5.000,10.000,6482.643
186.999999999994,5.000,10.000,6486.403
187.099999999994,5.000,10.000,6490.164
187.199999999994,5.000,10.000,6493.925
187.299999999994,5.000,10.000,6497.686
187.399999999994,5.000,10.000,6501.446
187.499999999994,5.000,10.000,6505.207
187.599999999994,5.000,10.000,6508.968
187.699999999994,5.000,10.000,6512.729
187.799999999994,5.000,10.000,6516.489
187.899999999994,5.000,10.000,6520.250
187.999999999994,5.000,10.000,6524.011
188.099999999994,5.000,10.000,6527.772
188.199999999994,5.000,10.000,6531.532
188.299999999994,5.000,10.000,6535.293
188.399999999994,5.000,10.000,6539.054
188.499999999994,5.000,10.000,6542.815
188.599999999994,5.000,10.000,6546.575
188.699999999994,5.000,10.000,6550.336
188.799999999994,5.000,10.000,6554.097
188.899999999994,5.000,10.000,6557.858
188.999999999994,5.000,10.000,6561.618
189.099999999994,5.000,10.000,6565.379
189.199999999994,5.000,10.000,6569.140
189.299999999994,5.000,10.000,6572.901
189.399999999994,5.000,10.000,6576.661
189.499999999994,5.000,10.000,6580.422
189.599999999994,5.000,10.000,6584.183
189.699999999994,5.000,10.000,6587.944
189.799999999994,5.000,10.000,6591.704
189.899999999993,5.000,10.000,6595.465
189.999999999993,5.000,10.000,6599.226
190.099999999993,5.000,10.000,6602.987
190.199999999993,5.000,10.000,6606.747
190.299999999993,5.000,10.000,6610.508
190.399999999993,5.000,10.000,6614.269
190.499999999993,5.000,10.000,6618.030
190.599999999993,5.000,10.000,6621.790
190.699999999993,5.000,10.000,6625.551
190.799999999993,5.000,10.000,6629.312
190.899999999993,5.000,10.000,6633.073
190.999999999993,5.000,10.000,6636.833
191.099999999993,5.000,10.000,6640.594
191.199999999993,5.000,10.000,6644.355
191.299999999993,5.000,10.000,6648.116
191.399999999993,5.000,10.000,6651.876
191.499999999993,5.000,10.000,6655.637
191.599999999993,5.000,10.000,6659.398
191.699999999993,5.000,10.000,6663.159
191.799999999993,5.000,10.000,6666.919
191.899999999993,5.000,10.000,6670.680
191.999999999993,5.000,10.000,6674.441
192.099999999993,5.000,10.000,6678.202
192.199999999993,5.000,10.000,6681.962
192.299999999993,5.000,10.000,6685.723
192.399999999993,5.000,10.000,6689.484
192.499999999993,5.000,10.000,6693.245
192.599999999993,5.000,10.000,6697.005
192.699999999993,5.000,10.000,6700.766
192.799999999993,5.000,10.000,6704.527
192.899999999993,5.000,10.000,6708.288
192.999999999993,5.000,10.000,6712.048
193.099999999993,5.000,10.000,6715.809
193.199999999993,5.000,10.000,6719.570
193.299999999993,5.000,10.000,6723.331
193.399999999993,5.000,10.000,6727.091
193.499999999993,5.000,10.000,6730.852
193.599999999993,5.000,10.000,6734.613
193.699999999993,5.000,10.000,6738.374
193.799999999993,5.000,10.000,6742.134
193.899999999993,5.000,10.000,6745.895
193.999999999993,5.000,10.000,6749.656
194.099999999993,5.000,10.000,6753.417
194.199999999993,5.000,10.000,6757.177
194.299999999993,5.000,10.000,6760.938
194.399999999993,5.000,10.000,6764.699
194.499999999993,5.000,10.000,6768.460
194.599999999993,5.000,10.000,6772.220
194.699999999993,5.000,10.000,6775.981
194.799999999993,5.000,10.000,6779.742
194.899999999993,5.000,10.000,6783.503
194.999999999993,5.000,10.000,6787.263
195.099999999993,5.000,10.000,6791.024
195.199999999993,5.000,10.000,6794.785
195.299999999993,5.000,10.000,6798.546
195.399999999993,5.000,10.000,6802.306
195.499999999993,5.000,10.000,6806.067
195.599999999993,5.000,10.000,6809.828
195.699999999993,5.000,10.000,6813.589
195.799999999993,5.000,10.000,6817.349
195.899999999993,5.000,10.000,6821.110
195.999999999993,5.000,10.000,6824.871
196.099999999993,5.000,10.000,6828.632
196.199999999993,5.000,10.000,6832.392
196.299999999993,5.000,10.000,6836.153
196.399999999993,5.000,10.000,6839.914
196.499999999993,5.000,10.000,6843.675
196.599999999993,5.000,10.000,6847.435
196.699999999993,5.000,10.000,6851.196
196.799999999993,5.000,10.000,6854.957
196.899999999993,5.000,10.000,6858.718
196.999999999993,5.000,10.000,6862.478
197.099999999993,5.000,10.000,6866.239
197.199999999993,5.000,10.000,6870.000
197.299999999993,5.000,10.000,6873.761
197.399999999993,5.000,10.000,6877.521
197.499999999993,5.000,10.000,6881.282
197.599999999993,5.000,10.000,6885.043
197.699999999993,5.000,10.000,6888.804
197.799999999993,5.000,10.000,6892.564
197.899999999993,5.000,10.000,6896.325
197.999999999993,5.000,10.000,6900.086
198.099999999993,5.000,10.000,6903.847
198.199999999993,5.000,10.000,6907.607
198.299999999993,5.000,10.000,6911.368
198.399999999993,5.000,10.000,6915.129
198.499999999993,5.000,10.000,6918.890
198.599999999993,5.000,10.000,6922.650
198.699999999993,5.000,10.000,6926.411
198.799999999993,5.000,10.000,6930.172
198.899999999993,5.000,10.000,6933.933
198.999999999993,5.000,10.000,6937.693
199.099999999993,5.000,10.000,6941.454
199.199999999993,5.000,10.000,6945.215
199.299999999993,5.000,10.000,6948.976
199.399999999993,5.000,10.000,6952.736
199.499999999993,5.000,10.000,6956.497
199.599999999993,5.000,10.000,6960.258
199.699999999993,5.000,10.000,6964.019
199.799999999993,5.000,10.000,6967.779
199.899999999993,5.000,10.000,6971.540
199.999999999993,5.000,10.000,6975.301
200.099999999993,5.000,10.000,6979.062
200.199999999993,5.000,10.000,6982.822
200.299999999993,5.000,10.000,6986.583
200.399999999993,5.000,10.000,6990.344
200.499999999993,5.000,10.000,6994.105
200.599999999993,5.000,10.000,6997.865
200.699999999993,5.000,10.000,7001.626
200.799999999993,5.000,10.000,7005.387
200.899999999993,5.000,10.000,7009.148
200.999999999993,5.000,10.000,7012.908
201.099999999993,5.000,10.000,7016.669
201.199999999993,5.000,10.000,7020.430
201.299999999993,5.000,10.000,7024.191
201.399999999993,5.000,10.000,7027.951
201.499999999993,5.000,10.000,7031.712
201.599999999993,5.000,10.000,7035.473
201.699999999993,5.000,10.000,7039.234
201.799999999993,5.000,10.000,7042.994
201.899999999993,5.000,10.000,7046.755
201.999999999993,5.000,10.000,7050.516
202.099999999993,5.000,10.000,7054.277
202.199999999993,5.000,10.000,7058.037
202.299999999993,5.000,10.000,7061.798
202.399999999993,5.000,10.000,7065.559
202.499999999993,5.000,10.000,7069.320
202.599999999993,5.000,10.000,7073.080
202.699999999993,5.000,10.000,7076.841
202.799999999993,5.000,10.000,7080.602
202.899999999993,5.000,10.000,7084.363
202.999999999993,5.000,10.000,7088.123
203.099999999993,5.000,10.000,7091.884
203.199999999993,5.000,10.000,7095.645
203.299999999993,5.000,10.000,7099.406
203.399999999993,5.000,10.000,7103.166
203.499999999993,5.000,10.000,7106.927
203.599999999993,5.000,10.000,7110.688
203.699999999993,5.000,10.000,7114.449
203.799999999993,5.000,10.000,7118.209
203.899999999993,5.000,10.000,7121.970
203.999999999993,5.000,10.000,7125.731
204.099999999993,5.000,10.000,7129.492
204.199999999993,5.000,10.000,7133.252
204.299999999993,5.000,10.000,7137.013
204.399999999993,5.000,10.000,7140.774
204.499999999993,5.000,10.000,7144.535
204.599999999993,5.000,10.000,7148.295
204.699999999993,5.000,10.000,7152.056
204.799999999993,5.000,10.000,7155.817
204.899999999993,5.000,10.000,7159.578
204.999999999993,5.000,10.000,7163.338
205.099999999993,5.000,10.000,7167.099
205.199999999993,5.000,10.000,7170.860
205.299999999993,5.000,10.000,7174.621
205.399999999993,5.000,10.000,7178.381
205.499999999993,5.000,10.000,7182.142
205.599999999993,5.000,10.000,7185.903
205.699999999993,5.000,10.000,7189.664
205.799999999993,5.000,10.000,7193.424
205.899999999993,5.000,10.000,7197.185
205.999999999993,5.000,10.000,7200.946
206.099999999993,5.000,10.000,7204.707
206.199999999993,5.000,10.000,7208.467
206.299999999993,5.000,10.000,7212.228
206.399999999993,5.000,10.000,7215.989
206.499999999993,5.000,10.000,7219.750
206.599999999993,5.000,10.000,7223.510
206.699999999993,5.000,10.000,7227.271
206.799999999993,5.000,10.000,7231.032
206.899999999993,5.000,10.000,7234.793
206.999999999993,5.000,10.000,7238.553
207.099999999993,5.000,10.000,7242.314
207.199999999993,5.000,10.000,7246.075
207.299999999993,5.000,10.000,7249.836
207.399999999993,5.000,10.000,7253.596
207.499999999992,5.000,10.000,7257.357
207.599999999992,5.000,10.000,7261.118
207.699999999992,5.000,10.000,7264.879
207.799999999992,5.000,10.000,7268.639
207.899999999992,5.000,10.000,7272.400
207.999999999992,5.000,10.000,7276.161
208.099999999992,5.000,10.000,7279.922
208.199999999992,5.000,10.000,7283.682
208.299999999992,5.000,10.000,7287.443
208.399999999992,5.000,10.000,7291.204
208.499999999992,5.000,10.000,7294.965
208.599999999992,5.000,10.000,7298.725
208.699999999992,5.000,10.000,7302.486
208.799999999992,5.000,10.000,7306.247
208.899999999992,5.000,10.000,7310.008
208.999999999992,5.000,10.000,7313.768
209.099999999992,5.000,10.000,7317.529
209.199999999992,5.000,10.000,7321.290
209.299999999992,5.000,10.000,7325.051
209.399999999992,5.000,10.000,7328.811
209.499999999992,5.000,10.000,7332.572
209.599999999992,5.000,10.000,7336.333
209.699999999992,5.000,10.000,7340.094
209.799999999992,5.000,10.000,7343.854
209.899999999992,5.000,10.000,7347.615
209.999999999992,5.000,10.000,7351.376
210.099999999992,5.000,10.000,7355.137
210.199999999992,5.000,10.000,7358.897
210.299999999992,5.000,10.000,7362.658
210.399999999992,5.000,10.000,7366.419
210.499999999992,5.000,10.000,7370.180
210.599999999992,5.000,10.000,7373.940
210.699999999992,5.000,10.000,7377.701
210.799999999992,5.000,10.000,7381.462
210.899999999992,5.000,10.000,7385.223
210.999999999992,5.000,10.000,7388.983
211.099999999992,5.000,10.000,7392.744
211.199999999992,5.000,10.000,7396.505
211.299999999992,5.000,10.000,7400.266
211.399999999992,5.000,10.000,7404.026
211.499999999992,5.000,10.000,7407.787
211.599999999992,5.000,10.000,7411.548
211.699999999992,5.000,10.000,7415.309
211.799999999992,5.000,10.000,7419.069
211.899999999992,5.000,10.000,7422.830
211.999999999992,5.000,10.000,7426.591
212.099999999992,5.000,10.000,7430.352
212.199999999992,5.000,10.000,7434.112
